,comfort,surprise,anxiety,calmness,boredom,ECG_Rate,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,EDA_Phasic_Mean,EDA_Phasic_Std,EDA_Tonic_Mean,EDA_Tonic_std,SCR_Onsets,SCR_Magnitude,SCR_Amplitude_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,Pupil_Mean,Pupil_Std,s_id,t_id
2,1.804347873,0.2993310988,0.625418067,1.61371243,0.7107023597,108.5532588,27.4226184,552.7619048,31.78978572,27.98796734,-0.0584929422,0.237326962,-1.096225395,0.148772439,0.08333333333,0.0242172408,1.61E-05,0.0001013333333,6.93E-05,31.98195455,1.985312183,P39,4
3,1.924749136,0.2725752592,0.4832775891,1.346153855,0.7675585151,107.3168533,10.85793428,559.6,28.84149058,10.45402074,-0.02931481917,0.1129131819,-0.5331565073,0.04305375265,0.08333333333,0.5795131986,0.0003863421324,0.0005386666667,0.0009066666667,32.64300441,1.487907889,P39,4
4,1.899665594,0.269230783,0.4949832857,1.49163878,0.7658863068,110.1557245,8,544,7.155417528,8.166684569,-0.008931626497,0.2004631844,0.02169548463,0.04078255925,0.08333333333,0.5013288779,0.0003342192519,0.000448,0.003050666667,31.93436942,1.233681327,P39,4
5,1.891304374,0.321070224,0.3260869682,1.453177214,0.7023411393,108.7313911,8.197560613,551.2380952,8.728715609,8.400501238,-0.0248564254,0.1781620231,0.3199630069,0.0544814087,0.1666666667,0.7614964336,0.0007231764968,0.0005866666667,0.000704,32.74769418,2.152297406,P39,4
6,1.897993326,0.0785953179,0.3110367954,1.757525086,0.7173913121,108.5920265,9.959919678,552.3809524,10.87417211,10.2104178,-0.04684358665,0.1815341719,0.31789696,0.1103583675,0.1666666667,1.048571775,0.0008742399843,0.0004853333333,0.002869333333,31.57232957,1.398569387,P39,4
7,1.842809319,0.302675575,0.3076923192,1.379598618,0.8294314146,107.3986985,8,558.8,10.78790746,8.207826817,-0.04143629603,0.1843549832,0.6257922988,0.08772174553,0.08333333333,1.101877885,0.0007345852566,0.0002986666667,0.001178666667,32.21211507,2.400061094,P39,4
8,1.469899654,0.6538461447,0.5719063282,1.652173877,0.7324414849,110.4022846,10.27618606,542.4761905,9.672740292,10.53515418,-0.02602516761,0.1424008108,0.7880232713,0.02697306418,0.08333333333,0.637296638,0.0004248644253,0.0004,0.001792,30.06585903,1.66148535,P39,4
9,1.981605411,0.3294314444,0.374581933,1.551839471,0.4933110476,109.0337903,9.35836243,550.4,8.450474917,9.575797953,-0.03622613201,0.1357997173,0.7430518523,0.05117643444,0.08333333333,0.1094040813,7.29E-05,0.000128,5.87E-05,29.74059372,1.895163936,P39,4
10,1.867892981,0.2190635502,0.2491638809,1.568561912,1.003344536,107.1647215,9.121403401,560.7619048,12.36893189,9.213262751,-0.01959407507,0.1584356082,0.6680700676,0.1897440813,0.08333333333,0.2413916371,0.0001609277581,0.000176,0.001232,30.11355702,1.418006078,P39,4
11,1.864548445,0.1588628739,0.5602006912,1.367892981,0.9080267549,109.1046473,5.656854249,550.4761905,6.508602366,5.745478772,-0.02623028316,0.1725059466,0.9481563466,0.03781992794,0.08333333333,0.4496071695,0.000299738113,0.0001706666667,0.000368,29.9135917,2.283138307,P39,4
12,1.882943153,0.4046822786,0.3628762662,1.623745799,0.9381271005,68.86596154,7.627700714,557.3333333,13.78624699,7.395330222,-0.02767017774,0.02429032265,0.2962281051,0.2290275308,0,0,0,0,0,19.41911178,14.63867711,P39,4
1,2,0.1856187284,0.3010033369,1.553511739,1.090301037,102.1461054,41.009484,589.8947368,64.98366866,41.89747836,-0.02480783633,0.1277144169,-1.357512828,0.02454944554,0.25,0.2675287121,0.0003617970189,0.0008,0.003664,32.23906177,1.727359534,P39,5
2,1.882943153,0.2943143845,0.1555183977,1.785953164,1.205685616,108.5257311,9.121403401,553.1428571,16.25510909,9.028609498,-0.03063618217,0.0714005974,-0.9998394891,0.0391267085,0.08333333333,0.382614765,0.00025507651,0.0004053333333,0.0003466666667,32.28772228,2.705054898,P39,5
3,1.956521749,0.06187291071,0.1137123778,1.632107019,1.073578596,106.4112058,13.02305648,564.952381,21.83226097,13.0488959,-0.04762545692,0.1063172946,-0.6307404403,0.1026992546,0.08333333333,0.06929000982,4.62E-05,0.0001226666667,5.33E-05,32.2470638,2.291008084,P39,5
4,1.958194017,0.2307692319,0.2157190591,1.438127041,1.31605351,106.4073249,9.176629355,564.4,15.23983699,9.176629355,0.02683870738,0.1328438382,-0.2831401702,0.07523711249,0.08333333333,0.2066089946,0.0001377393297,0.0002346666667,0.002224,32.66095524,3.073541864,P39,5
5,1.897993326,0.1856187284,0.2207357883,1.628762484,1.21906352,105.5987108,14.91025786,566.4,20.53597613,15.22079218,-0.04439551027,0.08253008791,0.02476545499,0.06528580058,0.08333333333,0.3778560251,0.0002519040167,0.0003466666667,0.0001866666667,32.24371404,2.554908659,P39,5
6,1.959866166,0.1839464903,0.1387959868,1.49163878,1.178929806,107.1832366,11.73030264,560,19.91983936,11.68714994,0.02455010682,0.231274571,0.5000229037,0.02387483949,0.08333333333,0.3430489576,0.0002286993051,0.000288,0.002762666667,31.98937866,3.015786953,P39,5
7,1.954849482,0.08193980157,0.1505016685,1.558528423,1.267558575,105.8890689,11.16385144,565.6,15.59487095,11.39611096,-0.009673907601,0.1152739045,0.6226848739,0.01070279239,0.08333333333,0.5991940932,0.0003994627288,0.000928,0.000176,32.85250654,2.178939292,P39,5
8,1.520066857,0.1454849541,0.2458194047,1.677257538,1.392976642,107.3991867,19.16136464,558.4,21.34034972,19.64360825,-0.002502057094,0.1102599998,0.6926540215,0.03700978328,0.08333333333,0.4032915222,0.0002688610148,0.0003253333333,0.002586666667,32.57180723,1.982408109,P39,5
9,2,0.2240802646,0.1672240794,1.414715767,1.284280896,105.6825167,10.70169686,567.2,12.95173226,10.99494833,-0.005015667086,0.2098920879,0.8014713259,0.09395297698,0.08333333333,0.6903988502,0.0004602659002,0.000384,0.0007626666667,32.39745939,1.86756734,P39,5
10,1.966555238,0.115384616,0.2558528483,1.396321058,1.220735788,106.8706391,15.13448485,560.4,23.5716154,15.15919423,0.02232978497,0.1334416416,1.04496481,0.01945251012,0.08333333333,0.5802479914,0.0003868319942,0.0006293333333,0.001594666667,32.98335169,2.941346765,P39,5
11,1.896321058,0.3093645573,0.2207357883,1.269230723,1.342809319,106.1260053,14.68260697,564.8,18.78857436,14.85997017,0.0408346597,0.1947135861,1.197691407,0.01471544777,0.25,0.9041925146,0.001150784197,0.000928,0.001237333333,33.51941248,1.715721657,P39,5
12,1.874581933,0.1705685556,0.1839464903,1.245819449,1.474916339,106.9300478,18.62652325,560.8,17.19730701,19.13204348,-0.03891093054,0.1771534214,0.8489659406,0.08160953952,0.1666666667,0.1617497618,0.0001952063447,0.0005333333333,0.002816,32.46473827,2.122622426,P39,5
13,1.827759147,0.269230783,0.2224080265,1.2892977,1.575250864,61.69527953,12.8996124,599.2727273,19.08450109,13.17236164,0.01532738088,0.08089386252,0.7956500287,0.6294047899,0,0,0,0,0,18.51221376,14.67875923,P39,5
1,1.974916339,0.142140463,0.06856187433,1.617056847,1.663879633,106.5944539,10.88117641,563.8095238,16.70813888,10.97365266,-0.1177864407,0.1863277161,-1.216703899,0.1172324599,0.1666666667,0.7710170596,0.0008994513337,0.0009493333333,0.001786666667,31.70338852,1.793244346,P39,6
2,1.903010011,0.2642140388,0.1571906358,1.230769277,1.428093672,107.2756757,14.45137036,558,19.74575237,14.84737163,-0.009052500722,0.1663836117,-0.8033825566,0.02240483108,0.08333333333,0.6162928972,0.0004108619315,0.000464,0.0002453333333,30.56371879,1.911279406,P39,6
3,1.908026814,0.2959866226,0.284280926,1.384615421,1.583612084,107.5801827,9.536632971,556,16.31273316,9.318283606,0.02830820687,0.1980457621,-0.5445229099,0.05544966725,0.1666666667,0.7773001025,0.0005182000683,0.0005226666667,0.0008213333333,33.1364554,2.608670536,P39,6
4,1.852842808,0.2558528483,0.2157190591,1.322742462,1.593645453,108.2452668,10.73312629,554.6666667,12.98203887,10.88891276,-0.07160081639,0.1873559604,-0.3566403971,0.1009026205,0.08333333333,1.142857565,0.0007619050433,0.000224,0.0003893333333,30.82297341,1.394869141,P39,6
5,1.785953164,0.2474916428,0.2274247557,1.49163878,1.39464879,107.1280469,14.75127113,560.3809524,19.99619011,15.04519507,-0.03666530205,0.148510923,-0.1322011171,0.04181779053,0.08333333333,0.7533064534,0.0005022043022,0.001066666667,0.0001386666667,31.82588143,1.591089255,P39,6
6,1.959866166,0.2993310988,0.2474916428,1.190635443,1.578595281,107.4799053,22.77579509,557.6,21.73137436,23.3839051,0.001506458163,0.2051990907,0.2747417561,0.01740089473,0.08333333333,0.9986243948,0.0006657495966,0.0006613333333,0.0003253333333,30.16325461,2.022774741,P39,6
7,1.918060184,0.1688963175,0.2240802646,1.182274222,1.819398046,106.9865063,10.54314444,560,10.0524938,10.82340976,-0.07514462004,0.1673087098,-0.04090058675,0.09572317278,0.1666666667,0.2249693307,0.0002339142373,0.0005493333333,0.000208,30.46582916,1.879145227,P39,6
8,1.846153855,0.2441471517,0.1822742522,1.07023406,1.715719104,106.136816,12.71551063,564.8,17.48864293,12.80350829,-0.07926604668,0.09135870463,0.4535437609,0.06274019095,0.08333333333,0.4624584616,0.0003083056411,0.000304,0.000352,32.81419179,2.223802537,P39,6
9,1.872909665,0.2123745829,0.1287625432,1.240802646,1.839464903,109.1303194,10.70169686,548.8,21.15009021,10.85793428,-0.01460976222,0.2620274,0.5413718027,0.1808884492,0.25,0.9036333582,0.001189597512,0.0006666666667,0.0003842561708,30.61771152,3.180918198,P39,6
10,1.996655464,0.2240802646,0.2575250864,1.005016685,1.85117054,106.9821497,21.79328723,560.4,18.6220017,22.38629489,0.039825083,0.2285496356,0.9265420349,0.01862609703,0.08333333333,1.275603749,0.001238841916,0.001082666667,0.001018666667,31.62612562,2.0864731,P39,6
11,1.913043499,0.1387959868,0.1287625432,1.061872959,1.695652127,107.6822452,13.7343212,556.4,12.30489847,14.11067366,0.0730153023,0.2520774633,1.090466471,0.05365381379,0.1666666667,1.206876614,0.001061305551,0.0007626666667,0.00152,32.90531065,1.71766047,P39,6
12,1.872909665,0.2424749136,0.2006689012,0.7458193898,1.826086998,107.2455038,8.991223791,556.8,7.522597536,9.196999256,-0.0001062402808,0.2819984806,1.079120632,0.04431182225,0.1666666667,1.093252781,0.001178830488,0.0005493333333,0.000144,32.36355923,2.465051896,P39,6
13,2,0.337792635,0.1973244101,1.244147182,1.821070194,108.4311667,27.5971013,553.1428571,24.56478315,28.30212936,-0.02580168898,0.1112882529,1.173217138,0.05284343079,0.1666666667,0.5945769794,0.0005277950649,0.00056,0.0007253333333,31.94717922,2.623610727,P39,6
1,2,0.1270903051,0.08361203969,1.274247527,1.85953176,108.9948331,12.03503657,548.4,16.915891,11.98829839,-0.08532605631,0.2829998018,-1.077159221,0.1140319819,0.08333333333,0.09062485714,6.04E-05,0.0001546666667,0.0006453333333,33.43433386,1.937698251,P39,7
2,1.953177214,0.693979919,0.6020066738,1.212374568,1.690635443,106.5336484,7.375635566,563.4285714,8.605645987,7.556105931,-0.06484226152,0.07889965257,-0.6417255046,0.05345287661,0.08333333333,0,0,0,0,30.05026393,1.302155517,P39,7
3,1.936454892,0.5635451674,0.7424749136,1.284280896,1.911371231,106.534066,5.803810001,562.8,7.904695473,5.899747244,-0.02959391524,0.08499297276,-0.470009935,0.04017200443,0.08333333333,0.4139996635,0.0002759997756,0.0007466666667,0,31.12777866,1.677298723,P39,7
4,2,0.6371237636,0.5953177214,1.329431415,1.750836134,106.4268905,12.58236025,562.4,12.20181177,12.56747868,-0.01952638924,0.140235037,-0.0002064686896,0.04888736613,0.08333333333,0.4176810626,0.0002784540417,0.0002293333333,0.001696,32.04571347,1.777170978,P39,7
5,1.846153855,0.7943143845,0.787625432,0.8729097247,1.787625432,106.0240208,18.35325871,565.6,31.26524891,17.85713283,-0.08764567005,0.1096588553,-0.04202437315,0.04874668723,0,0,0,0,0,31.92953982,2.392038848,P39,7
6,1.889632106,0.7993311286,0.7257525325,0.7775919437,1.764214039,105.2405821,15.89438828,570.4,12.74197374,16.32420081,-0.03915755039,0.1272454607,0.3421344264,0.02649416173,0.08333333333,0.3398960935,0.0002265973957,0.0001653333333,6.93E-05,31.1952955,1.720079469,P39,7
7,1.958194017,0.3578595221,0.6404682398,0.8294314146,1.88628757,107.111923,11.45425685,560,18.59032006,11.74465164,-0.02016278519,0.1312100346,0.4891602089,0.06143587412,0.08333333333,0.6910055678,0.0004606703786,0.0006986666667,0.0003306666667,32.48186947,1.659394428,P39,7
8,1.882943153,0.2725752592,0.7675585151,0.7608695626,1.846153855,108.1559617,11.027239,554.6666667,21.66410241,11.04250162,-0.07684785975,0.1814394916,0.738633775,0.05729786752,0.08333333333,0.9528040163,0.0006352026775,0.0004426666667,0.000288,32.76566313,2.067146691,P39,7
9,1.953177214,0.2642140388,0.7374581695,0.7408027053,1.92976594,106.0110532,17.79414451,566.4,17.13844555,18.09655713,-0.04099411009,0.1017810882,0.7319326499,0.04808229646,0.08333333333,0.1006518039,6.71E-05,0.000128,6.40E-05,32.07107961,2.006381422,P39,7
10,1.943143845,0.3177257478,0.8662207127,0.643812716,1.881270885,103.4255438,106.9163744,584,93.82726446,110.0150911,-0.04924152267,0.1342734603,0.6792716124,0.05853248566,0.08333333333,0.6106996623,0.0004071331082,0.0005333333333,0,30.8017008,2.210763764,P39,7
11,2,0.2859531641,0.2006689012,0.6688963175,1.861204028,105.6713036,32.1575071,568,22.32770288,33.01319956,0.04411396236,0.2539122056,0.9791073408,0.04433422317,0.08333333333,1.204153995,0.001349248258,0.0007413333333,0.0009226666667,33.19782039,2.562121918,P39,7
12,1.896321058,0.1387959868,0.6588628888,0.6872909665,1.806020021,70.05859241,9.237604307,569.8461538,6.656402355,9.547330263,-0.01548537473,0.02992171353,0.6731288481,0.4789220161,0,0,0,0,0,20.2862031,14.4787902,P39,7
1,2,0.1872909665,0.09866220504,0.874581933,1.966555238,105.2287448,9.88353229,570.8,13.80160174,9.921327962,-0.02413884378,0.1646641394,-1.300302299,0.03639458932,0.08333333333,0.8047815766,0.000536521051,0.0003306666667,0.0004266666667,32.24859808,1.406706339,P39,8
2,1.389632106,1.409698963,1.239130378,0.6755852699,1.874581933,98.33857036,89.97777503,613.0526316,118.9049451,92.57620073,-0.06329747919,0.2050138766,-0.5904691024,0.06055527207,0.08333333333,1.119838047,0.0007465586983,0.000576,0.000256,32.68572128,2.02369956,P39,8
3,1.520066857,0.5535116792,0.7140468359,0.7792642117,1.804347873,107.0585363,17.11878008,560,16.41565363,17.53992938,-0.08900857887,0.2010735188,-0.4031723565,0.06885455059,0.08333333333,1.298036588,0.0008653577256,0.000432,0.000144,32.06343077,2.847908813,P39,8
4,1.842809319,0.23244147,0.6989966631,0.8996655345,1.869565248,103.9106286,58.15406036,578.4,58.56386527,59.74135285,-0.0381643827,0.2625494541,-0.2073276368,0.09628662748,0.08333333333,1.142210653,0.0007614737683,0.0008,0.0005866666667,31.5966683,2.421518148,P39,8
5,2,0.214046821,0.2341137081,0.9013378024,1.869565248,106.8073826,10.38217095,562.4,8.64748214,10.63152105,-0.007825872415,0.158340984,0.160750754,0.06081463245,0.1666666667,0.7598239912,0.0008898562821,0.0008426666667,0.001029333333,32.76692102,1.973617314,P39,8
6,1.839464903,0.2040133774,0.06020066887,0.9648829699,2,109.1507685,19.26655133,549.3333333,14.38517756,19.76706458,0.07291975553,0.2455535396,0.4560347186,0.01524987388,0.08333333333,0.9029846869,0.0006019897912,0.0003146666667,0.001050666667,32.27418631,1.91442552,P39,8
7,1.97324419,0.3428093791,0.2157190591,0.7173913121,1.923076868,102.1281765,92.31828999,590.3157895,88.2654158,94.99363584,0.02368120842,0.2686755298,0.674306032,0.02779786937,0.1666666667,0.9777517976,0.001236707181,0.001050666667,0.001498666667,32.59075191,2.41714115,P39,8
8,1.97324419,0.09030100703,0.2190635502,0.8394649029,1.92976594,106.9732654,6.357755314,560.4,9.875008328,6.531972647,0.07299878504,0.4114784107,0.6257292173,0.07938074678,0.1666666667,2.108074505,0.001880753187,0.0008586666667,0.001808,32.85425141,2.101339839,P39,8
9,1.976588607,0.3478260934,0.7056856155,1.168896317,1.919732451,109.0222362,59.54494101,550.4761905,35.65335755,61.0863065,0.0130550558,0.2654789943,0.6695147488,0.07744343295,0.08333333333,0.9907983873,0.0006605322582,0.0006293333333,0.001136,32.03202275,2.733205553,P39,8
10,1.916387916,0.8411371112,0.2207357883,1.001672268,1.85117054,103.7897996,84.9993464,576.8421053,87.42823289,87.22894525,0.07023815968,0.1810193755,0.7747173874,0.05990168158,0.08333333333,0.338978325,0.00022598555,0.000464,0.003989333333,31.5417725,3.052442848,P39,8
11,1.979933143,0.2240802646,0.1638796031,1.247491598,1.847826123,107.8387988,7.155417528,555.8095238,10.91613048,7.341303484,0.03662897261,0.4816107288,1.028548002,0.06806451417,0.1666666667,2.47788651,0.002321497006,0.0008906666667,0.00168,33.27208855,2.239934179,P39,8
12,1.892976642,0.2976588607,0.3795986474,0.8678929806,2,115.7734823,41.27492032,517.4545455,60.24136158,41.15290883,-0.05331511774,0.2966885316,0.8392531042,0.04744811493,0.08333333333,1.399849021,0.0009332326809,0.0003573333333,0.001717333333,32.4064391,2.855838248,P39,8
13,1.963210702,0.2274247557,0.1939799339,1.10535121,1.963210702,108.987143,72.90541818,551.2380952,55.76549539,74.79825498,0.008728284797,0.1688991071,0.4073489656,0.01695971148,0.08333333333,0.8018837286,0.0005345891524,0.0004,0.001626666667,31.8190744,2.668630573,P39,8
14,1.986622095,0.2257525027,0.07692307979,0.8110367656,1.829431415,106.7504898,6.693280212,560,12.64911064,6.81793301,0.09007434009,0.2547205511,0.4644820511,0.1758117988,0.1666666667,1.489373539,0.001184264294,0.000832,0.003216,30.66026487,2.382449175,P39,8
1,2,0.2173912972,0.1187290996,0.9949832559,1.618729115,101.7961406,90.74506414,594.5263158,78.20441052,93.3355742,-0.02412098004,0.210266219,-0.8681523168,0.07673707675,0.08333333333,0.049458379,3.30E-05,9.07E-05,3.73E-05,34.25465341,2.049216848,P39,9
2,1.978260875,0.1672240794,0.1538461596,1.645484924,1.459866166,99.49667611,72.90929094,590.2222222,64.26741518,75.09680028,-0.06427833964,0.2301934506,0.08273075239,0.1134100704,0.08333333333,0.9553695323,0.0006369130216,0.0005066666667,0.001562666667,34.35732578,2.021896351,P39,9
3,1.933110356,0.2107023448,0.115384616,1.528428078,1.481605411,106.0941877,77.54116055,566,45.54234582,79.65539816,-0.07998612235,0.3133749368,-0.0253755192,0.08233231884,0.1666666667,1.710970831,0.001411856904,0.0006773333333,0.000624,33.71173363,1.988248251,P39,9
4,1.891304374,0.6588628888,0.2458194047,1.122073531,1.540133834,103.8370687,119.4795732,583.6,88.49525708,122.604103,0.03620638258,0.2694646981,0.2327061646,0.0524489107,0.08333333333,1.1286498,0.0007524332003,0.000336,0.0001493333333,33.62281357,1.90780583,P39,9
5,1.941471577,0.1989966482,0.2257525027,1.073578596,1.411371231,101.7760461,181.5293059,593.6842105,122.0150504,186.7898753,0.2515927247,0.4737131369,0.4518228014,0.112038485,0.25,2.644879471,0.003873180292,0.001365333333,0.002133333333,33.21928652,2.368458617,P39,9
6,1.911371231,0.2541806102,0.1187290996,1.028428078,1.382943153,99.40434573,230.0067632,612.6315789,186.9771853,236.6392141,0.1530088094,0.4100051707,0.724952398,0.1012620173,0.08333333333,2.311200324,0.001961460404,0.0008853333333,0.002096,33.03250223,1.888483539,P39,9
7,2,0.2040133774,0.3093645573,0.9933110476,1.590301037,96.88875914,255.2488981,632,163.1224729,263.0973875,0.06053478969,0.3862209083,0.4830126055,0.1353483807,0.1666666667,2.059378218,0.001946043401,0.00072,0.001904,34.51582135,2.423017058,P39,9
8,1.946488261,0.3528428078,0.1923076957,1.040133834,1.541805983,108.5213621,129.7771369,553.2,78.39548859,133.3333333,0.2175443303,0.5109860209,0.182787742,0.06185662943,0.1666666667,2.058848503,0.002536685099,0.0008533333333,0.001450666667,33.35623391,2.018441756,P39,9
9,1.944816113,0.2107023448,0.2090301067,1.056856155,1.822742462,83.05772729,415.1089358,753.6,337.1707495,430.7642072,0.1949014774,0.5276905606,0.2299914296,0.1014585258,0.1666666667,2.671923376,0.002724151985,0.0007306666667,0.001984,33.701209,2.667778492,P39,9
